uuid,title,body/format,body/value,field_standards_framework,field_standards_hierarchy,field_standards_taxonomy,field_org_level_1,field_org_level_2,field_org_level_3,field_standard_ref,field_eu_references,field_eq_references,status
ncas-music-mu-re9.1.c.ia,MU:Re9.1.C.Ia,basic_html,<p>Describe the effectiveness of the</p>,14786,50219,16469,Responding,Anchor Standard 9,C,MU:Re9.1.C.Ia,EU_a2c3cedf,EQ_bc8ca276,TRUE
ncas-music-mu-re9.1.c.iia,MU:Re9.1.C.IIa,basic_html,<p>Explain  the effectiveness of the</p>,14786,50219,16469,Responding,Anchor Standard 9,C,MU:Re9.1.C.IIa,EU_a2c3cedf,EQ_bc8ca276,TRUE
ncas-music-mu-re9.1.c.iiia,MU:Re9.1.C.IIIa,basic_html,<p>Evaluate the effectiveness of the</p>,14786,50219,16469,Responding,Anchor Standard 9,C,MU:Re9.1.C.IIIa,EU_a2c3cedf,EQ_bc8ca276,TRUE
ncas-music-mu-re9.1.c.ib,MU:Re9.1.C.Ib,basic_html,<p>Describe the way(s) in which critiquing others’ work and receiving feedback</p>,14786,50219,16469,Responding,Anchor Standard 9,C,MU:Re9.1.C.Ib,EU_a2c3cedf,EQ_bc8ca276,TRUE
ncas-music-mu-re9.1.c.iib,MU:Re9.1.C.IIb,basic_html,<p>Describe ways in which critiquing others’ work and receiving feedback from others have been  specifically  applied in the personal creative process.</p>,14786,50219,16469,Responding,Anchor Standard 9,C,MU:Re9.1.C.IIb,EU_a2c3cedf,EQ_bc8ca276,TRUE
ncas-music-mu-re9.1.c.iiib,MU:Re9.1.C.IIIb,basic_html,<p>Describe and evaluate  ways in which critiquing others’ work and receiving feedback from others have been specifically applied in the personal creative process.</p>,14786,50219,16469,Responding,Anchor Standard 9,C,MU:Re9.1.C.IIIb,EU_a2c3cedf,EQ_bc8ca276,TRUE
ncas-music-mu-cn10.0.c.iiia,MU:Cn10.0.C.IIIa,basic_html,"<p>Demonstrate how interests, knowledge, and skills relate to personal choices and intent when creating, performing, and responding to music.</p>",14786,50220,16469,Connecting,Anchor Standard 10,C,MU:Cn10.0.C.IIIa,EU_53be1685,EQ_fd9679f4,TRUE
ncas-music-mu-cn10.0.c.ia,MU:Cn10.0.C.Ia,basic_html,<p>MU:Cn10.0.C.IIa MU:Cn10.0.C.IIIa |  |  |</p>,14786,50220,16469,Connecting,Anchor Standard 10,C,MU:Cn10.0.C.Ia,EU_26f8a7a6,EQ_02d8ab9a,TRUE
ncas-music-mu-cn11.0.c.iiia,MU:Cn11.0.C.IIIa,basic_html,"<p>Demonstrate understanding of relationships between music and the other arts, other disciplines, varied contexts, and daily life.</p>",14786,50221,16469,Connecting,Anchor Standard 11,C,MU:Cn11.0.C.IIIa,EU_53be1685,EQ_fd9679f4,TRUE
ncas-music-mu-cn11.0.c.ia,MU:Cn11.0.C.Ia,basic_html,<p>MU:Cn11.0.C.IIa MU:Cn11.0.C.IIIa | Anchor Standard 11: Synthesize and relate knowledge and personal experiences to make art.</p>,14786,50221,16469,Connecting,Anchor Standard 11,C,MU:Cn11.0.C.Ia,EU_d9768810,EQ_6d755893,TRUE
